UNITID,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,FAXTELE,EIN,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,IALIAS,INSTCAT,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CARNEGIE,LANDGRNT,INSTSIZE,CBSA,CBSATYPE,CSA,NECTA,F1SYSTYP,F1SYSNAM,F1SYSCOD,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE
101994,Reid State Technical College,I65 and Hwy 83,Evergreen,AL,36401,1,5,Dr . Douglas M Littles,President,2515781313,2515784824,630510731,569200,1,www.rstc.edu,www.rstc.edu,www.rstc.edu,www.rstc.edu,www.rstc.edu,4,2,1,3,1,2,40,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1, ,4,1,1,-1,3,1,2,40,2,1,-2,-2,-2,-2,1,Alabama Community College System,101030,1035,Conecuh County,102,-86.964486,31.46071
102030,Bishop State Community College,351 North Broad Street,Mobile,AL,36603-5898,1,5,James Lowe,President,2514057000,2514389523,630507477,103000,1,www.bishop.edu,www.bishop.edu/admissions.html,www.bishop.edu/financial-affairs/financial-aid.html,www.bishop.edu/admissions/apply-now.html,www.bishop.edu/calculator/,4,2,1,3,1,2,40,1,1,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1, ,4,7,1,-1,2,1,3,40,2,2,33660,1,380,-2,1,Alabama Community College System,101030,1097,Mobile County,101,-88.056982,30.693972
102049,Samford University,800 Lakeshore Drive,Birmingham,AL,35229-2240,1,5,Andrew Westmoreland,President,2057262011,2057262738,630312914,103600,1,www.samford.edu,admission.samford.edu,www.samford.edu/financialaid,www.samford.edu/admission/apply.aspx,samford.studentaidcalculator.com/welcome.aspx,2,1,2,9,1,1,11,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1, ,2,19,10,12,10,5,14,21,2,2,13820,1,142,-2,2, ,-2,1073,Jefferson County,106,-86.790932,33.464578
102058,Selma University,"1501 Lapsley St, Dinkins Hall",Selma,AL,36701,1,5,"Dr. Alvin A. Cleveland, Sr.",President,3348722533, ,630367461,4067300,1,selmauniversity.org, , , ,selmauniversity.org/financialaidtest.htm,2,1,2,7,1,1,20,1,1,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1, ,2,24,-2,-2,-2,5,-2,-3,2,1,42820,2,-2,-2,2, ,-2,1047,Dallas County,107,-87.033826,32.420358
102067,Shelton State Community College,9500 Old Greensboro Rd,Tuscaloosa,AL,35405-8522,1,5,Joan Y. Davis,Interim President,2053912211,2053912426,636002149,569100,1,www.sheltonstate.edu,www.sheltonstate.edu/admissions.aspx,www.sheltonstate.edu/financial_aid.aspx,www.sheltonstate.edu/admissions/complete_application_online.aspx,www.sheltonstate.edu/financial_aid/price_calculator.aspx,4,2,1,3,1,2,40,1,1,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,4,3,1,-1,3,1,3,40,2,3,46220,1,-2,-2,1,Alabama Community College System,101030,1125,Tuscaloosa County,107,-87.56148,33.120531
102076,Snead State Community College,102 Elder Street,Boaz,AL,35957-0734,1,5,Dr. Robert J. Exley,President,2565935120,2565937180,630521412,103800,1,www.snead.edu, , , ,www.snead.edu/npcalc.htm,4,2,1,3,1,2,40,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1, ,4,2,1,-1,2,1,2,40,2,2,10700,2,290,-2,1,Alabama Community College System,101030,1095,Marshall County,104,-86.169483,34.200648
102094,University of South Alabama,307 N University Blvd,Mobile,AL,36688-0002,1,5,Dr. Tony Waldrop,President,2514606101,2514607876,630477348,105700,1,www.southalabama.edu,www.southalabama.edu/admissions/,www.southalabama.edu/finaid/,www.southalabama.edu/admissions/appdeadline.html,instresrch.usouthal.edu/npc/,1,1,1,9,1,1,11,1,2,1,1,2,12,1,A ,-2,-2,-2,1,1,1,1,1, ,2,16,10,18,8,4,15,16,2,4,33660,1,380,-2,2, ,-2,1097,Mobile County,101,-88.18189,30.695081
102234,Spring Hill College,4000 Dauphin St,Mobile,AL,36608-1791,1,5,"Rev. Richard P. Salmi, S.J.",President,2513804000,2514602182,630302179,104100,1,www.shc.edu,www.shc.edu/admissions,www.shc.edu/finaid,www.shc.edu/apply-online,www.shc.edu/ug/tuition-and-financial-aid/resources/net-price-calculator,2,1,2,8,1,1,20,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,Springhill|Springhill College|SHC|the Hill,2,20,10,8,10,3,11,21,2,2,33660,1,380,-2,2, ,-2,1097,Mobile County,101,-88.138199,30.694751
102261,Southeastern Bible College,2545 Valleydale Road,Birmingham,AL,35224-2083,1,5,Dr. Don Hawkins,President,2059709200,2059709207,630338081,2270400,1,www.sebc.edu, , , ,www.sebc.edu/finaid/net-price-calculator/,2,1,2,5,1,2,30,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1, ,2,24,-2,-2,-2,2,-2,51,2,1,13820,1,142,-2,2, ,-2,1117,Shelby County,106,-86.749045,33.378935
102270,Stillman College,3601 Stillman Boulevard,Tuscaloosa,AL,35403,1,5,"Ernest McNealey, Ph.D.",President,2053494240,2052478015,630315935,104400,1,www.stillman.edu, , , ,www.stillman.edu/finanical-aid/npcalc.htm,2,1,2,5,1,2,30,1,1,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,2,21,9,-1,9,2,11,32,2,1,46220,1,-2,-2,2, ,-2,1125,Tuscaloosa County,107,-87.585242,33.199228
102298,Talladega College,627 W Battle St,Talladega,AL,35160,1,5,Dr. Billy C. Hawkins,President,2567616100,2567619206,630288870,104600,1,www.talladega.edu, , ,www.talladega.edu,www.talladega.edu/netcalc/npcalc.htm,2,1,2,5,1,2,30,1,1,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1, ,2,21,6,-1,9,2,8,31,2,1,45180,2,142,-2,2, ,-2,1121,Talladega County,103,-86.113675,33.434258
102313,H Councill Trenholm State Technical College,1225 Air Base Blvd,Montgomery,AL,36108-3199,1,5,Mr. Samuel Munnerlyn,President,3344204300,3344204201,630510750,573400,1,www.trenholmstate.edu,www.trenholmstate.edu,www.trenholmstate.edu,www.trenholmstate.edu,www.trenholmstate.edu,4,2,1,3,1,2,40,1,1,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,Trenholm State,4,1,1,-1,3,1,2,40,2,2,33860,1,-2,-2,1,Alabama Community College System,101030,1101,Montgomery County,107,-86.343057,32.350109
102368,Troy University,University Avenue,Troy,AL,36082-0001,1,5,"Dr. Jack Hawkins, Jr.",Chancellor,3346703100,3346703774,636001102,104700,1,www.troy.edu,admissions.troy.edu/,www.troy.edu/financialaid/,admissions.troy.edu/,admissions.troy.edu/npcalc.aspx,1,1,1,9,1,1,13,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1,TROY,2,18,13,7,5,4,16,21,2,5,45980,2,-2,-2,2, ,-2,1109,Pike County,102,-85.950191,31.800128
102377,Tuskegee University,"Kresge Center, 3rd Floor",Tuskegee,AL,36088-1920,1,5,Matthew Jenkins,President,3347278011,3347275276,630288878,105000,1,www.tuskegee.edu,www.tuskegee.edu/admissions.aspx,www.tuskegee.edu/academics/academic_services/financial_aid.aspx,www.applyweb.com/apply/tusk/,www.tuskegee.edu,2,1,2,9,1,1,11,1,1,2,1,2,32,1,A ,-2,-2,-2,1,1,1,1,1, ,2,22,13,17,9,4,11,21,1,2,-2,-2,-2,-2,2, ,-2,1087,Macon County,103,-85.710315,32.431021
102395,United States Sports Academy,One Academy Drive,Daphne,AL,36526-7055,1,5,Dr. Thomas P. Rosandich,President/CEO,2.51626E+13,2516251035,630771624,2170600,1,www.ussa.edu,ussa.edu/,https://records.ussa.edu/empower/fusebox.cfm?fuseaction=WEBFAQ01,https://records.ussa.edu/, ,2,1,2,9,1,1,14,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,The Academy |America's Sports University,2,32,-2,-2,-2,6,-2,59,2,1,19300,1,380,-2,2, ,-2,1003,Baldwin County,101,-87.91163,30.639329
102429,Bevill State Community College,1411 Indiana Avenue,Jasper,AL,35501,1,5,Anne Mcnutt,President,2053870511,2052952600,631102108,573300,1,www.bscc.edu,www.bscc.edu/admissions/,www.bscc.edu/financialaid/,https://www.bscc.edu/admissions-application.php,www.bscc.edu/financialaid/npcalculator.php,4,2,1,3,1,2,40,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1, ,4,2,1,-1,2,1,3,40,2,2,13820,1,142,-2,1,Alabama Community College System,101030,1127,Walker County,104,-87.265034,33.835785
102553,University of Alaska Anchorage,3211 Providence Drive,Anchorage,AK,99508,2,8,Tom Case,Chancellor,9077861800,9077864888,926000147,1146200,1,www.uaa.alaska.edu,www.uaa.alaska.edu/admissions/,www.uaa.alaska.edu/financialaid/,uaonline.alaska.edu/,www.uaa.alaska.edu/financialaid/customcf/npcalc.htm,1,1,1,9,1,1,12,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,UAA,2,18,13,4,5,3,12,21,2,4,11260,1,-2,-2,1,University of Alaska System of Higher Education,102010,2020,Anchorage Municipality,200,-149.826135,61.189554
102580,Alaska Bible College,248 E Elmwood,Palmer,AK,99645,2,8,Nicholas Ringger,President,9077453201, ,943255546,884300,1,www.akbible.edu/,www.akbible.edu/admissions,www.akbible.edu/costs,www.akbible.edu/sites/default/files/Application%20For%20Admission.pdf,www.akbible.edu/sites/default/files/npcalc.htm,2,1,2,5,1,2,30,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1, ,3,-3,-3,-3,-3,-3,-3,-3,2,1,11260,-2,-2,-2,2, ,-2,2170,Matanuska-Susitna Borough,200,-149.111341,61.59843
102614,University of Alaska Fairbanks,505 South Chandalar Drive,Fairbanks,AK,99775-7500,2,8,Brian Rogers,Chancellor,9074747211,9074745379,926000147,106300,1,www.uaf.edu,www.uaf.edu/admissions/,www.uaf.edu/finaid/,www.uaf.edu/admissions/apply/index.xml,www.uaf.edu/finaid/net-price-calculator/,1,1,1,9,1,1,12,1,2,2,2,2,23,1,A ,-2,-2,-2,1,1,1,1,1,UAF,2,16,10,17,6,4,13,16,1,3,21820,1,-2,-2,1,University of Alaska System of Higher Education,102010,2090,Fairbanks North Star Borough,200,-147.824751,64.857053
102632,University of Alaska Southeast,11120 Glacier Highway,Juneau,AK,99801-8697,2,8,John Pugh,Chancellor,8774654827,9077966365,926000147,106500,1,www.uas.alaska.edu,uas.alaska.edu/admissions,www.uas.alaska.edu/financial_aid/index.html,uaonline.alaska.edu/,www.uas.alaska.edu/financial_aid/costs/npcalc.htm,1,1,1,7,1,1,20,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1, ,2,20,7,9,5,4,9,21,2,2,27940,2,-2,-2,1,University of Alaska System of Higher Education,102010,2110,Juneau City and Borough,200,-134.636346,58.38427
102669,Alaska Pacific University,4101 University Dr,Anchorage,AK,99508,2,8,Don Bantz,President,9075611266,9075622337,920023588,106100,1,www.alaskapacific.edu,www.alaskapacific.edu/apply/contact-admissions/,www.alaskapacific.edu/apply/financial-aid/,https://applicant.alaskapacific.edu/undergraduate/login.asp,my.alaskapacific.edu/uniquesigce3d1b55322415c149deda8964ead9cb/uniquesig0/SecureInternalMyPortalHomePage/,2,1,2,9,1,1,13,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,20,13,8,5,5,7,21,2,1,11260,1,-2,-2,2, ,-2,2020,Anchorage Municipality,200,-149.804242,61.191235
102711,AVTEC-Alaska's Institute of Technology,809 Second Avenue,Seward,AK,99664-0889,2,8,Fred Esposito,Director,9072243322,9072244400,926001185,3160300,1,www.avtec.edu/,www.avtec.edu/Admissions.htm,www.avtec.edu/Admissions.htm,www.avtec.edu/ApplyNow.htm,www.avtec.edu/npcalc.htm,4,2,1,3,1,2,40,1,2,2,2,2,43,1,A ,-2,-2,-2,1,1,1,1,2,AVTEC,4,-3,-3,-3,-3,-3,-3,-3,2,2,-2,-2,-2,-2,2, ,-2,2122,Kenai Peninsula Borough,200,-149.444573,60.110727
102845,Charter College-Anchorage,2221 E Northern Lights Blvd Ste 120,Anchorage,AK,99508,2,8,Larry Capps,President,9072771000,9072743342,920105865,2576900,1,www.chartercollege.edu, , , ,chartercollege.studentaidcalculator.com/survey.aspx,3,1,3,5,1,2,30,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,3, ,3,23,2,-1,6,2,6,40,2,2,11260,1,-2,-2,1,Prospect Education,303830,2020,Anchorage Municipality,200,-149.840178,61.195786
103361,Prince William Sound Community College,303 Lowe Street,Valdez,AK,99686-0097,2,8,Jacob Ng,President/CEO,9078341600,9078341691,926000147,1146205,1,www.pwscc.edu,www.pwscc.edu/admissions/,www.pwscc.edu/admissions/financial-aid-scholarships/,www.pwscc.edu/admissions/step-one-application-for-admissions/,www.pwscc.edu/admissions/tuition-fees/,4,2,1,3,1,2,40,1,2,2,2,2,43,1,A ,-2,-2,-2,1,1,1,1,1,PWSCC,4,2,1,-1,1,1,1,40,2,1,-2,-2,-2,-2,1,University of Alaska System of Higher Education,102010,2261,Valdez-Cordova Census Area,200,-146.17799,61.122364
103501,Alaska Career College,1415 E Tudor Road,Anchorage,AK,99507-1033,2,8,Jennifer Deitz,President,9.07564E+12,9075638330,920106326,2541000,1,www.alaskacareercollege.edu, , , ,www.alaskacareercollege.edu,6,2,3,3,1,2,40,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,4,-3,-3,-3,-3,-3,-3,-3,2,1,11260,1,-2,-2,2, ,-2,2020,Anchorage Municipality,200,-149.856954,61.181443
103529,University of Alaska System of Higher Education,"910 Yukon Drive, Suite 202 Butrovich Building",Fairbanks,AK,99775-5000,2,8,Patrick Gamble,President,9074508000, ,926000147,800500,2,www.alaska.edu/,www.alaska.edu/studentservices/,www.alaska.edu/studentservices/,www.alaska.edu/studentservices/,www.alaska.edu/studentservices/,0,1,1,9,1,1,12,1,2,2,-2,2,23,1,A ,-2,-2,-2,1,1,1,1,-2,UA,-2,-3,-3,-3,-3,-3,-3,-3,2,-2,21820,1,-2,-2,2, ,-2,2090,Fairbanks North Star Borough,200,-147.82863,64.858626
103644,Everest College-Phoenix,"10400 N. 25th Avenue, Suite 190",Phoenix,AZ,85021-1641,4,6,Edward Johnson,College President,6029424141,6029430960,330717311,2295000,1,www.everestcollegephoenix.edu,www.everestcollegephoenix.edu,www.everestcollegephoenix.edu,www.everestcollegephoenix.edu,www.Everestcollegephoenix.edu/npc,3,1,3,5,1,2,30,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,3,Academy of Business College | |Rhodes College,3,14,2,-1,9,2,12,40,2,2,38060,1,-2,-2,1,Corinthian Colleges Inc.,301230,4013,Maricopa County,406,-112.113845,33.580985
103723,Collins College,4750 S 44th Place,Phoenix,AZ,85040,4,6,Jeff Lagasse,Campus Director,4809663000,4809662599,363772608,2160305,1,www.collinscollege.edu,contact.collinscollege.edu/, ,my.collinscollege.edu/enroll/,collinscollege.studentaidcalculator.com,3,1,3,5,1,2,30,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,30,-2,-2,-2,2,-2,56,2,1,38060,1,-2,-2,1,Career Education Corporation,300840,4013,Maricopa County,407,-111.98646,33.40334
103732,Empire Beauty School-Paradise Valley,12827 N Tatum Blvd,Phoenix,AZ,85032,4,6,Michael Bouman,President/COO,8009204593,5704294256,208939053,2173204,1,www.empire.edu,www.empire.edu,www.empire.edu, ,www.empire.edu/net-price-calculator,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,38060,1,-2,-2,1,EEG Inc.,301640,4013,Maricopa County,406,-111.976357,33.602593
103741,Empire Beauty School-Tucson,3030 E Speedway Blvd,Tucson,AZ,85716,4,6,Michael Bouman,President/COO,8009204593,5704294256,208939053,966403,1,www.empire.edu,www.empire.edu,www.empire.edu, ,www.empire.edu/net-price-calculator,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,46060,1,536,-2,1,EEG Inc.,301640,4019,Pima County,402,-110.927187,32.235657
103778,Thunderbird School of Global Management,1 Global Place,Glendale,AZ,85306-6000,4,6,Larry Penley,President,6029787000,6024395432,860105586,107000,1,www.thunderbird.edu,www.thunderbird.edu/admissions,www.thunderbird.edu/graduate_degrees/full_time_mba/financial_aid/index.htm, , ,2,1,2,8,1,1,20,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,Thunderbird,1,29,-2,-2,-2,6,-2,55,2,2,38060,1,-2,-2,2, ,-2,4013,Maricopa County,408,-112.180861,33.620887
103787,American Indian College of the Assemblies of God Inc,10020 N 15th Ave,Phoenix,AZ,85021,4,6,Dr. David Moore,President,6029443335,6029438299,860200899,2199900,1,www.aicag.edu/,www.aicag.edu/admissions,www.aicag.edu/financial-aid,www.formstack.com/forms/?789326-v1jrkwW2T6,www.aicag.edu/npc/npcalc.htm,2,1,2,5,1,2,30,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,22,15,-1,9,2,8,51,2,1,38060,1,-2,-2,2, ,-2,4013,Maricopa County,406,-112.092247,33.577738
103811,American Institute of Technology,440 S 54th Avenue,Phoenix,AZ,85043-4729,4,6,Charles R. Wirth,President,6022332222,6022784849,860608859,2317800,1,www.ait-schools.com, , , ,www.ait-schools.com,9,3,3,1,1,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,38060,1,-2,-2,1,American Institute of Technology Inc.,300310,4013,Maricopa County,407,-112.175304,33.442262
103893,Carrington College-Phoenix,8503 N 27th Ave.,Phoenix,AZ,85051-4063,4,6,Valentina Colmone,Executive Campus Director,6023935900, ,860316487,2100600,1,www.carrington.edu, , , ,carrington.edu/financial-aid/net-price-calculator/carrington-college/,3,1,3,5,1,2,30,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2,Apollo College-Phoenix |Carrington College-Phoenix,3,10,1,-1,4,1,4,-3,2,1,38060,1,-2,-2,1,Carrington Colleges Group Inc.,300920,4013,Maricopa County,406,-112.115546,33.560821
103909,Carrington College-Mesa,"1001 Southern Ave., Ste. 130",Mesa,AZ,85210,4,6,Steve Temple,Executive Campus Director,4802121600, ,860316487,2100611,1,www.carrington.edu, , , ,carrington.edu/financial-aid/net-price-calculator/carrington-college/,6,2,3,4,1,2,40,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2,Carrington College-Mesa,4,-3,-3,-3,-3,-3,-3,-3,2,1,38060,1,-2,-2,1,Carrington Colleges Group Inc.,300920,4013,Maricopa County,409,-111.855281,33.39207
103927,Carrington College-Tucson,3550 N Oracle Rd.,Tucson,AZ,85705-5885,4,6,Antonio Thompson,Executive Campus Director,5208885885, ,860316487,2100607,1,www.carrington.edu, , , ,carrington.edu/financial-aid/net-price-calculator/carrington-college/,6,2,3,3,1,2,40,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2,Carrington College-Tucson,4,-3,-3,-3,-3,-3,-3,-3,2,1,46060,1,536,-2,1,Carrington Colleges Group Inc.,300920,4019,Pima County,402,-110.977571,32.27094
103945,College America-Flagstaff,3012 East Route 66,Flagstaff,AZ,86004,4,6,Suzanne Scales,Executive Director,9.28214E+13,9285260763,526407167,3120300,1,www.collegeamerica.edu, , , ,www.collegeamerica.edu/net-price-calculator,2,1,2,5,1,2,30,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,3, ,3,10,1,-1,4,1,1,-3,2,1,22380,1,-2,-2,1,Center for Excellence in Higher Education,200333,4005,Coconino County,401,-111.604793,35.211152
103954,Arizona Academy of Beauty-East,5631 E Speedway Blvd,Tucson,AZ,85712,4,6,Stewart White,President/Owner,5208854120,5204233163,860178896,886400,1,www.arizonaacademy.com,www.arizonaacademy.com,www.arizonaacademy.com,www.arizonaacademy.com,www.arizonaacademy.com,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,46060,1,536,-2,2, ,-2,4019,Pima County,402,-110.872305,32.237253
103963,Arizona Automotive Institute,6829 N 46th Ave,Glendale,AZ,85301-3579,4,6,Darin Bargen,Executive Director,6239347273,6239375000,10847000,1084700,1,www.aai.edu, , , ,www.aai.edu,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,10,1,-1,4,1,2,40,2,1,38060,1,-2,-2,1,ATI Enterprises Inc.,300070,4013,Maricopa County,407,-112.157344,33.537249
104090,Brookline College-Phoenix,"2445 W. Dunlap Ave., Ste. 100",Phoenix,AZ,85021,4,6,Luis Armendariz,Campus Director,6022426265,6029732572,860372922,2218800,1,www.brooklinecollege.edu, , , ,www.brooklinecollege.edu,3,1,3,7,1,1,20,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,3,23,2,-1,9,2,9,40,2,1,38060,1,-2,-2,1,"Brookline College, LLC",300620,4013,Maricopa County,407,-112.15007,33.525384
104151,Arizona State University-Tempe,University Drive and Mill Avenue,Tempe,AZ,85287,4,6,Michael M. Crow,President,4809659011,4809653610,860196696,108100,1,www.asu.edu/,students.asu.edu/admission,students.asu.edu/financialaid,webapp4.asu.edu/ugapp/mainmenulogic,students.asu.edu/costs,1,1,1,9,1,1,11,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,ASU Tempe,2,15,11,15,11,4,15,15,2,5,38060,1,-2,-2,1,Arizona Board of Regents,104010,4013,Maricopa County,409,-111.940011,33.421922
104160,Arizona Western College,2020 S. Avenue 8E,Yuma,AZ,85365-8834,4,6,Glenn Mayle,President,9283176000,9283176012,860179321,107100,1,www.azwestern.edu,www.azwestern.edu/student_services/enrollment_services/admissions.html,www.azwestern.edu/student_services/financial_aid/,www.azwestern.edu/online_services.html,www.azwestern.edu/business_and_administrative/business_office/npcalc.html,4,2,1,3,1,2,40,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,"AWC, A.W.C., AZ Western, AZ Western College, Arizona Western, Yuma/LaPaz Community College District",4,3,1,-1,1,1,3,40,2,3,49740,1,-2,-2,2, ,-2,4027,Yuma County,404,-114.495968,32.689306
104179,University of Arizona,1401 E University,Tucson,AZ,85721-0066,4,6,Ann Weaver Hart,President,5206212211,5206219323,866004791,108300,1,www.arizona.edu,admissions.arizona.edu,financialaid.arizona.edu,admissions.arizona.edu/apply,oirps.arizona.edu/npc.html,1,1,1,9,1,1,11,1,2,2,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,"UA|U of A|Arizona|UofA|The University of Arizona|University of Arizona|University of Az|AZ|Univ. of Arizona|Univ. of Az|Tucson|Tucson, AZ|the university of Arizona|the Univ. of Az|the U of AZ|the U of Az|Ariz.|Arizona University|Az+university|85721|AZ+univ|AZ university|",2,15,11,14,11,4,15,15,1,5,46060,1,536,-2,1,Arizona Board of Regents,104010,4019,Pima County,403,-110.950769,32.232071
104188,Southwest University of Visual Arts-Tucson,2525 N Country Club Rd,Tucson,AZ,85716,4,6,Stephanie Dietzman,Registrar,5203250123,5203255535,860567728,2491500,1,www.suva.edu,www.suva.edu,www.suva.edu,www.suva.edu,suva.edu/financial_aid.html,3,1,3,7,1,1,20,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,30,-2,-2,-2,2,-2,40,2,1,46060,1,536,-2,2, ,-2,4019,Pima County,402,-110.927321,32.252384
104294,Brillare Hairdressing Academy,"15147 N. Scottsdale Road, Suite H-300",Scottsdale,AZ,85254,4,6,Christa Jones,CEO,4809944222,4809948319,452571484,2561900,1,www.brillare.com/,www.brillare.com/,brillare.com/enrollment/financial-aid-tuition, ,brillare.com/enrollment/financial-aid-tuition,9,3,3,2,1,2,0,2,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,38060,1,-2,-2,1,RAS Management Inc.,303870,4013,Maricopa County,406,-111.925481,33.623979
104346,Central Arizona College,8470 N Overfield Rd,Coolidge,AZ,85128-9030,4,6,Doris Helmich,President,5204945444,5204945968,860180838,728300,1,www.centralaz.edu,www.centralaz.edu/Home/Admissions/Admission_Procedures.htm,www.centralaz.edu/x1348.xml,www.centralaz.edu/Documents/Admissions/Registration%20Form.pdf,doc.centralaz.edu/NetPriceCalculator/npcalc.htm,4,2,1,3,1,2,40,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1,Pinal County Community College,4,5,1,-1,1,1,3,40,2,3,38060,1,-2,-2,2, ,-2,4021,Pinal County,401,-111.652501,32.957092
104364,Brown Mackie College-Tucson,4585 E Speedway Blvd.,Tucson,AZ,85712,4,6,Timothy Bush,Campus President,5203276866,5203193495,860264601,4051325,1,www.brownmackie.edu, , , ,tcc.noellevitz.com/edmc/Brown-Mackie?iframe=true&width=600&height=1000,3,1,3,5,1,2,30,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,3,22,15,-1,9,2,6,55,2,1,46060,1,536,-2,1,Education Management Corporation,301790,4019,Pima County,402,-110.895086,32.236736
104391,Charles of Italy Beauty College,"1987 McCulloch Blvd, Suite 205",Lake Havasu City,AZ,86403,4,6,Charles Bartolomeo,Owner,9284536666,9285052544,860409030,2280500,1,www.charlesofitaly.edu,charlesofitaly.edu,charlesofitaly.edu,charlesofitaly.edu,charlesofitaly.edu,9,3,3,2,1,2,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,29420,1,332,-2,2, ,-2,4015,Mohave County,404,-114.328134,34.475275
104425,Cochise College,4190 W Highway 80,Douglas,AZ,85607-6190,4,6,"J.D. Rottweiler, Ph.D.",President,5205150500,5204174006,860183151,107200,1,www.cochise.edu,www.cochise.edu/apply/,www.cochise.edu/fa/,https://www.cochise.edu/appl,www.cochise.edu/netprice/npcalc.htm,4,2,1,3,1,2,40,1,2,2,2,2,42,1,A ,-2,-2,-2,1,1,1,1,1, ,4,3,1,-1,1,1,3,40,2,2,43420,1,-2,-2,2, ,-2,4003,Cochise County,402,-109.690422,31.365757
104434,Empire Beauty School-Flagstaff,1790 E Rte 66,Flagstaff,AZ,86004,4,6,Michael Bouman,President/COO,8009204593,5704294256,208939053,1054207,1,www.empire.edu,www.empire.edu,www.empire.edu, ,www.empire.edu/net-price-calculator,9,3,3,2,1,2,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,22380,1,-2,-2,1,EEG Inc.,301640,4005,Coconino County,401,-111.625936,35.197151
